"OWC","eHRAF.Name","ID","EA.ID","PSF.Cluster","Coder","H.1.","H.2.a.","H.2.b.","H.3.","H.4.","H.5.","H.6.","H.7.3.","H.7.2.","H.8.","H.9.a.","H.9.b.","H.9.c.","H.9.d.","H.10.","H.11.","H.12.","periods","time","period.count"
"AB43","Okayama",117,"Ed05",NA,"AD",9,"GEN","GEN","30, 60, 90",2,"Dr",2,1,1,2,2,1,1,1,2,7,3,3,"90",20
"AB43","Okayama",117,"Ed05",NA,"AD",9,"GEN","GEN","30, 60, 90",2,"Dr",2,1,1,2,2,1,1,1,2,7,3,3,"90",20
"AB43","Okayama",117,"Ed05",NA,"AD",9,"GEN","GEN","30, 60, 90",2,"Dr",2,1,1,2,2,1,1,1,2,7,3,3,"90",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"30",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",10,"GEN","GEN","30, 60",2,"SE",2,1,1,1,2,1,1,1,2,7,3,2,"60",20
"AB43","Okayama",117,"Ed05",NA,"AD",12,"GEN","GEN","30, 60",2,"PD",NA,NA,NA,1,2,1,1,1,2,2,2,2,NA,0
"AB43","Okayama",117,"Ed05",NA,"AD",14,"GEN","GEN","60, 90",2,"PE",NA,NA,NA,1,3,1,1,1,3,1,1,2,NA,0
"AB43","Okayama",117,"Ed05",NA,"AD",15,"GEN","GEN","30, 60",2,"Hu",2,2,2,2,3,NA,NA,NA,3,2,2,2,NA,0
"AD05","Taiwan Hokkien",201,NA,"26","CH",1,"1958","1958","30",3,"DRn",2,1,1,2,2,1,1,1,2,3,3,1,"30",1
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"30",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",2,"GEN","GEN","30, 60",3,"Hu",2,2,2,2,4,1,NA,NA,4,6,3,2,"60",10
"AD05","Taiwan Hokkien",201,NA,"26","CH",3,"GEN","GEN","30, 60",3,"Fi",1,2,2,1,1,1,1,2,2,2,2,2,NA,0
"AD05","Taiwan Hokkien",201,NA,"26","CH",4,"GEN","GEN","30, 60",3,"Dr",2,1,1,1,2.5,1,NA,1,2.5,4,3,2,"30",2
"AD05","Taiwan Hokkien",201,NA,"26","CH",4,"GEN","GEN","30, 60",3,"Dr",2,1,1,1,2.5,1,NA,1,2.5,4,3,2,"30",2
"AD05","Taiwan Hokkien",201,NA,"26","CH",4,"GEN","GEN","30, 60",3,"Dr",2,1,1,1,2.5,1,NA,1,2.5,4,3,2,"60",2
"AD05","Taiwan Hokkien",201,NA,"26","CH",4,"GEN","GEN","30, 60",3,"Dr",2,1,1,1,2.5,1,NA,1,2.5,4,3,2,"60",2
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"30",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AD05","Taiwan Hokkien",201,NA,"26","CH",5,"GEN","GEN","30, 60",3,"Fl",2,2,2,2,1,1,NA,2,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",5,"1851","1861","90",1,"Dr",2,1,1,1,4,NA,NA,1,4,3,3,1,"90",1
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"30",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",8,"GEN","GEN","30, 60",1,"CP",1,NA,NA,3,2,1,1,1,2,7,3,2,"60",20
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"30",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"30",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"30",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"30",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"60",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"60",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"60",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"60",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"90",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"90",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"90",4
"AH01","Mongolia",66,"Eb03",NA,"AD",14,"GEN","GEN","30, 60, 90",1,"GsEp",2,2,2,2,0.5,NA,NA,NA,1,5,3,3,"90",4
"AH01","Mongolia",66,"Eb03",NA,"AD",37,"1830","1839","90",1,"ET",2,2,2,2,4,4,3,1,4,3,3,1,"90",1
"AH01","Mongolia",66,"Eb03",NA,"AD",38,"1830","1839","90",1,"CP",1,NA,NA,1,4,4,3,1,4,3,3,1,"90",1
"AH01","Mongolia",66,"Eb03",NA,"AD",39,"1830","1839","90",1,"Dr",2,1,1,1,4,4,3,1,4,3,3,1,"90",1
"AH01","Mongolia",66,"Eb03",NA,"AD",40,"1909","1909","30",1,"CP",1,NA,NA,1,3,3,2,1,3,3,3,1,"30",1
"AK05","Lepcha",68,"Ee03",NA,"CH",4,"GEN","GEN","30, 60",2,"Ha",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0
"AK05","Lepcha",68,"Ee03",NA,"CH",5,"GEN","GEN","30, 60",2,"PE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0
"AM11","Vietnamese",73,"Ej04",NA,"AD",1,"GEN","GEN","30, 60",2,"Dr",2,1,1,3,2,1,1,1,2,5,3,2,"30",4
"AM11","Vietnamese",73,"Ej04",NA,"AD",1,"GEN","GEN","30, 60",2,"Dr",2,1,1,3,2,1,1,1,2,5,3,2,"30",4
"AM11","Vietnamese",73,"Ej04",NA,"AD",1,"GEN","GEN","30, 60",2,"Dr",2,1,1,3,2,1,1,1,2,5,3,2,"30",4
